week_ending,retailer,region,brand,sku,price,units,dollars,promo_flag,feature_display,stores_selling,on_promo,featured
2024-12-29,Walmart,Midwest,Competitor B,Cheddar 10oz,8.79,19,167.01,0,1,445,No,Yes
2024-12-29,Walmart,Midwest,Competitor B,Variety 12pk,15.04,18,270.72,1,0,420,Yes,No
2024-12-29,Walmart,Northeast,Garrett,Cheddar 6oz,5.49,15,82.35,0,0,372,No,No
2024-12-29,Walmart,Northeast,Garrett,Caramel 6oz,5.29,18,95.22,0,0,363,No,No
2024-12-29,Walmart,Northeast,Garrett,Mix 10oz,8.99,16,143.84,0,0,335,No,No
2024-12-29,Walmart,Northeast,Garrett,Caramel 10oz,8.49,15,127.35,0,0,356,No,No
2024-12-29,Walmart,Northeast,Garrett,Cheddar 10oz,7.12,19,135.28,1,0,343,Yes,No
2024-12-29,Walmart,Northeast,Garrett,Variety 12pk,18.99,10,189.9,0,0,367,No,No
2024-12-29,Walmart,Northeast,Competitor A,Cheddar 6oz,5.49,35,192.15,0,0,717,No,No
2024-12-29,Walmart,Northeast,Competitor A,Caramel 6oz,5.29,37,195.73,0,0,726,No,No
2024-12-29,Walmart,Northeast,Competitor A,Mix 10oz,8.99,39,350.61,0,0,709,No,No
2024-12-29,Walmart,Northeast,Competitor A,Caramel 10oz,6.84,60,410.4,1,1,743,Yes,Yes
2024-12-29,Walmart,Northeast,Competitor A,Cheddar 10oz,8.79,32,281.28,0,0,732,No,No
2024-12-29,Walmart,Northeast,Competitor A,Variety 12pk,18.99,22,417.78,0,0,741,No,No
2024-12-29,Walmart,Northeast,Competitor B,Cheddar 6oz,4.46,20,89.2,1,0,427,Yes,No
2024-12-29,Walmart,Northeast,Competitor B,Caramel 6oz,5.29,18,95.22,0,0,440,No,No
2024-12-29,Walmart,Northeast,Competitor B,Mix 10oz,8.99,16,143.84,0,0,454,No,No
2024-12-29,Walmart,Northeast,Competitor B,Caramel 10oz,6.59,19,125.21,1,0,428,Yes,No
2024-12-29,Walmart,Northeast,Competitor B,Cheddar 10oz,7.14,20,142.8,1,0,432,Yes,No
2024-12-29,Walmart,Northeast,Competitor B,Variety 12pk,18.99,10,189.9,0,0,428,No,No
2024-12-29,Walmart,South,Garrett,Cheddar 6oz,5.49,15,82.35,0,0,352,No,No
2024-12-29,Walmart,South,Garrett,Caramel 6oz,4.0,17,68.0,1,0,355,Yes,No
2024-12-29,Walmart,South,Garrett,Mix 10oz,8.99,13,116.87,0,0,343,No,No
2024-12-29,Walmart,South,Garrett,Caramel 10oz,8.49,10,84.9,0,0,357,No,No
2024-12-29,Walmart,South,Garrett,Cheddar 10oz,8.79,16,140.64,0,1,366,No,Yes
2024-12-29,Walmart,South,Garrett,Variety 12pk,18.99,13,246.87,0,1,362,No,Yes
2024-12-29,Walmart,South,Competitor A,Cheddar 6oz,5.49,34,186.66,0,0,697,No,No
2024-12-29,Walmart,South,Competitor A,Caramel 6oz,4.37,45,196.65,1,0,705,Yes,No
2024-12-29,Walmart,South,Competitor A,Mix 10oz,8.99,38,341.62,0,0,716,No,No
2024-12-29,Walmart,South,Competitor A,Caramel 10oz,8.49,36,305.64,0,0,710,No,No
2024-12-29,Walmart,South,Competitor A,Cheddar 10oz,8.79,36,316.44,0,1,702,No,Yes
2024-12-29,Walmart,South,Competitor A,Variety 12pk,18.99,23,436.77,0,0,724,No,No
2024-12-29,Walmart,South,Competitor B,Cheddar 6oz,5.49,15,82.35,0,0,425,No,No
2024-12-29,Walmart,South,Competitor B,Caramel 6oz,5.29,12,63.48,0,0,447,No,No
2024-12-29,Walmart,South,Competitor B,Mix 10oz,7.76,23,178.48,1,0,440,Yes,No
2024-12-29,Walmart,South,Competitor B,Caramel 10oz,8.49,14,118.86,0,1,423,No,Yes
2024-12-29,Walmart,South,Competitor B,Cheddar 10oz,8.79,17,149.43,0,0,436,No,No
2024-12-29,Walmart,South,Competitor B,Variety 12pk,17.14,12,205.68,1,0,453,Yes,No
2024-12-29,Walmart,West,Garrett,Cheddar 6oz,5.49,16,87.84,0,0,349,No,No
2024-12-29,Walmart,West,Garrett,Caramel 6oz,4.39,17,74.63,1,0,358,Yes,No
2024-12-29,Walmart,West,Garrett,Mix 10oz,8.99,19,170.81,0,0,369,No,No
2024-12-29,Walmart,West,Garrett,Caramel 10oz,6.44,13,83.72,1,0,356,Yes,No
2024-12-29,Walmart,West,Garrett,Cheddar 10oz,8.79,15,131.85,0,0,380,No,No
2024-12-29,Walmart,West,Garrett,Variety 12pk,17.45,11,191.95,1,0,367,Yes,No
2024-12-29,Walmart,West,Competitor A,Cheddar 6oz,5.49,41,225.09,0,0,697,No,No
2024-12-29,Walmart,West,Competitor A,Caramel 6oz,5.29,37,195.73,0,0,730,No,No
2024-12-29,Walmart,West,Competitor A,Mix 10oz,8.99,36,323.64,0,0,755,No,No
2024-12-29,Walmart,West,Competitor A,Caramel 10oz,8.49,35,297.15,0,0,757,No,No
2024-12-29,Walmart,West,Competitor A,Cheddar 10oz,8.79,34,298.86,0,0,723,No,No
2024-12-29,Walmart,West,Competitor A,Variety 12pk,18.99,23,436.77,0,0,731,No,No
2024-12-29,Walmart,West,Competitor B,Cheddar 6oz,5.49,16,87.84,0,0,430,No,No
2024-12-29,Walmart,West,Competitor B,Caramel 6oz,5.29,16,84.64,0,0,435,No,No
2024-12-29,Walmart,West,Competitor B,Mix 10oz,8.99,19,170.81,0,0,450,No,No
2024-12-29,Walmart,West,Competitor B,Caramel 10oz,8.49,12,101.88,0,0,428,No,No
2024-12-29,Walmart,West,Competitor B,Cheddar 10oz,7.96,14,111.44,1,0,441,Yes,No
2024-12-29,Walmart,West,Competitor B,Variety 12pk,15.3,15,229.5,1,0,445,Yes,No
2024-12-29,Target,Midwest,Garrett,Cheddar 6oz,5.49,24,131.76,0,0,459,No,No
2024-12-29,Target,Midwest,Garrett,Caramel 6oz,5.29,20,105.8,0,1,439,No,Yes
2024-12-29,Target,Midwest,Garrett,Mix 10oz,8.99,18,161.82,0,0,449,No,No
2024-12-29,Target,Midwest,Garrett,Caramel 10oz,8.49,15,127.35,0,1,430,No,Yes
2024-12-29,Target,Midwest,Garrett,Cheddar 10oz,8.79,15,131.85,0,0,451,No,No
2024-12-29,Target,Midwest,Garrett,Variety 12pk,18.99,10,189.9,0,0,432,No,No
2024-12-29,Target,Midwest,Competitor A,Cheddar 6oz,4.47,33,147.51,1,0,593,Yes,No
2024-12-29,Target,Midwest,Competitor A,Caramel 6oz,5.29,30,158.7,0,0,601,No,No
2024-12-29,Target,Midwest,Competitor A,Mix 10oz,8.99,41,368.59,0,0,605,No,No
2024-12-29,Target,Midwest,Competitor A,Caramel 10oz,8.49,23,195.27,0,0,576,No,No
2024-12-29,Target,Midwest,Competitor A,Cheddar 10oz,6.7,29,194.3,1,0,578,Yes,No
2024-12-29,Target,Midwest,Competitor A,Variety 12pk,18.99,17,322.83,0,0,603,No,No
2024-12-29,Target,Midwest,Competitor B,Cheddar 6oz,5.49,18,98.82,0,0,395,No,No
2024-12-29,Target,Midwest,Competitor B,Caramel 6oz,5.29,14,74.06,0,0,396,No,No
2024-12-29,Target,Midwest,Competitor B,Mix 10oz,8.99,19,170.81,0,1,423,No,Yes
2024-12-29,Target,Midwest,Competitor B,Caramel 10oz,8.49,11,93.39,0,0,387,No,No
2024-12-29,Target,Midwest,Competitor B,Cheddar 10oz,8.79,14,123.06,0,0,402,No,No
2024-12-29,Target,Midwest,Competitor B,Variety 12pk,18.99,11,208.89,0,0,407,No,No
2024-12-29,Target,Northeast,Garrett,Cheddar 6oz,5.49,14,76.86,0,0,417,No,No
2024-12-29,Target,Northeast,Garrett,Caramel 6oz,4.57,23,105.11,1,1,430,Yes,Yes
2024-12-29,Target,Northeast,Garrett,Mix 10oz,8.99,20,179.8,0,0,445,No,No
2024-12-29,Target,Northeast,Garrett,Caramel 10oz,8.49,16,135.84,0,1,407,No,Yes
2024-12-29,Target,Northeast,Garrett,Cheddar 10oz,8.79,16,140.64,0,0,445,No,No
2024-12-29,Target,Northeast,Garrett,Variety 12pk,18.99,11,208.89,0,0,433,No,No
2024-12-29,Target,Northeast,Competitor A,Cheddar 6oz,5.49,25,137.25,0,0,566,No,No
2024-12-29,Target,Northeast,Competitor A,Caramel 6oz,4.5,31,139.5,1,0,583,Yes,No
2024-12-29,Target,Northeast,Competitor A,Mix 10oz,8.99,31,278.69,0,0,605,No,No
2024-12-29,Target,Northeast,Competitor A,Caramel 10oz,6.66,32,213.12,1,0,560,Yes,No
2024-12-29,Target,Northeast,Competitor A,Cheddar 10oz,8.79,29,254.91,0,1,566,No,Yes
2024-12-29,Target,Northeast,Competitor A,Variety 12pk,18.99,13,246.87,0,0,559,No,No
2024-12-29,Target,Northeast,Competitor B,Cheddar 6oz,5.49,12,65.88,0,0,399,No,No
2024-12-29,Target,Northeast,Competitor B,Caramel 6oz,5.29,13,68.77,0,0,399,No,No
2024-12-29,Target,Northeast,Competitor B,Mix 10oz,8.99,14,125.86,0,0,366,No,No
2024-12-29,Target,Northeast,Competitor B,Caramel 10oz,8.49,13,110.37,0,0,385,No,No
2024-12-29,Target,Northeast,Competitor B,Cheddar 10oz,6.98,16,111.68,1,0,397,Yes,No
2024-12-29,Target,Northeast,Competitor B,Variety 12pk,18.99,7,132.93,0,0,421,No,No
2024-12-29,Target,South,Garrett,Cheddar 6oz,5.49,16,87.84,0,0,435,No,No
2024-12-29,Target,South,Garrett,Caramel 6oz,5.29,11,58.19,0,0,433,No,No
2024-12-29,Target,South,Garrett,Mix 10oz,8.99,17,152.83,0,0,441,No,No
2024-12-29,Target,South,Garrett,Caramel 10oz,8.49,17,144.33,0,1,436,No,Yes
2024-12-29,Target,South,Garrett,Cheddar 10oz,8.79,10,87.9,0,0,432,No,No
2024-12-29,Target,South,Garrett,Variety 12pk,18.99,10,189.9,0,0,423,No,No
2024-12-29,Target,South,Competitor A,Cheddar 6oz,5.49,21,115.29,0,0,574,No,No
2024-12-29,Target,South,Competitor A,Caramel 6oz,5.29,22,116.38,0,0,576,No,No
2024-12-29,Target,South,Competitor A,Mix 10oz,8.99,29,260.71,0,1,563,No,Yes
2024-12-29,Target,South,Competitor A,Caramel 10oz,8.49,20,169.8,0,0,592,No,No
2024-12-29,Target,South,Competitor A,Cheddar 10oz,8.79,23,202.17,0,0,580,No,No
2024-12-29,Target,South,Competitor A,Variety 12pk,18.99,14,265.86,0,0,618,No,No
2024-12-29,Target,South,Competitor B,Cheddar 6oz,5.49,12,65.88,0,0,385,No,No
2024-12-29,Target,South,Competitor B,Caramel 6oz,5.29,9,47.61,0,0,405,No,No
2024-12-29,Target,South,Competitor B,Mix 10oz,8.99,15,134.85,0,0,409,No,No
2024-12-29,Target,South,Competitor B,Caramel 10oz,8.49,12,101.88,0,0,385,No,No
2024-12-29,Target,South,Competitor B,Cheddar 10oz,8.79,10,87.9,0,0,375,No,No
2024-12-29,Target,South,Competitor B,Variety 12pk,16.36,10,163.6,1,0,386,Yes,No
2024-12-29,Target,West,Garrett,Cheddar 6oz,5.49,20,109.8,0,0,452,No,No
2024-12-29,Target,West,Garrett,Caramel 6oz,5.29,13,68.77,0,0,437,No,No
2024-12-29,Target,West,Garrett,Mix 10oz,8.99,18,161.82,0,0,428,No,No
2024-12-29,Target,West,Garrett,Caramel 10oz,8.49,14,118.86,0,0,434,No,No
2024-12-29,Target,West,Garrett,Cheddar 10oz,8.79,12,105.48,0,0,437,No,No
2024-12-29,Target,West,Garrett,Variety 12pk,18.99,9,170.91,0,0,418,No,No
2024-12-29,Target,West,Competitor A,Cheddar 6oz,5.49,26,142.74,0,0,570,No,No
2024-12-29,Target,West,Competitor A,Caramel 6oz,4.2,33,138.6,1,1,585,Yes,Yes
2024-12-29,Target,West,Competitor A,Mix 10oz,8.99,35,314.65,0,1,612,No,Yes
2024-12-29,Target,West,Competitor A,Caramel 10oz,7.5,29,217.5,1,0,589,Yes,No
2024-12-29,Target,West,Competitor A,Cheddar 10oz,8.79,28,246.12,0,1,577,No,Yes
2024-12-29,Target,West,Competitor A,Variety 12pk,18.99,14,265.86,0,0,576,No,No
2024-12-29,Target,West,Competitor B,Cheddar 6oz,5.49,18,98.82,0,1,399,No,Yes
2024-12-29,Target,West,Competitor B,Caramel 6oz,5.29,15,79.35,0,0,414,No,No
2024-12-29,Target,West,Competitor B,Mix 10oz,6.97,18,125.46,1,0,399,Yes,No
2024-12-29,Target,West,Competitor B,Caramel 10oz,8.49,13,110.37,0,0,393,No,No
2024-12-29,Target,West,Competitor B,Cheddar 10oz,7.22,16,115.52,1,1,391,Yes,Yes
2024-12-29,Target,West,Competitor B,Variety 12pk,18.99,9,170.91,0,0,415,No,No
2024-12-29,Kroger,Midwest,Garrett,Cheddar 6oz,5.49,12,65.88,0,0,294,No,No
2024-12-29,Kroger,Midwest,Garrett,Caramel 6oz,5.29,12,63.48,0,1,295,No,Yes
2024-12-29,Kroger,Midwest,Garrett,Mix 10oz,7.51,15,112.65,1,0,292,Yes,No
2024-12-29,Kroger,Midwest,Garrett,Caramel 10oz,8.49,13,110.37,0,1,298,No,Yes
2024-12-29,Kroger,Midwest,Garrett,Cheddar 10oz,8.79,11,96.69,0,0,294,No,No
2024-12-29,Kroger,Midwest,Garrett,Variety 12pk,18.99,7,132.93,0,0,285,No,No
2024-12-29,Kroger,Midwest,Competitor A,Cheddar 6oz,5.49,34,186.66,0,0,629,No,No
2024-12-29,Kroger,Midwest,Competitor A,Caramel 6oz,5.29,26,137.54,0,0,594,No,No
2024-12-29,Kroger,Midwest,Competitor A,Mix 10oz,7.27,42,305.34,1,0,661,Yes,No
2024-12-29,Kroger,Midwest,Competitor A,Caramel 10oz,7.71,32,246.72,1,0,657,Yes,No
2024-12-29,Kroger,Midwest,Competitor A,Cheddar 10oz,8.79,28,246.12,0,0,609,No,No
2024-12-29,Kroger,Midwest,Competitor A,Variety 12pk,18.99,21,398.79,0,1,625,No,Yes
2024-12-29,Kroger,Midwest,Competitor B,Cheddar 6oz,4.8,20,96.0,1,1,340,Yes,Yes
2024-12-29,Kroger,Midwest,Competitor B,Caramel 6oz,4.0,13,52.0,1,0,335,Yes,No
2024-12-29,Kroger,Midwest,Competitor B,Mix 10oz,8.99,14,125.86,0,0,350,No,No
2024-12-29,Kroger,Midwest,Competitor B,Caramel 10oz,7.44,15,111.6,1,0,338,Yes,No
2024-12-29,Kroger,Midwest,Competitor B,Cheddar 10oz,8.79,11,96.69,0,0,356,No,No
2024-12-29,Kroger,Midwest,Competitor B,Variety 12pk,18.99,10,189.9,0,0,357,No,No
2024-12-29,Kroger,Northeast,Garrett,Cheddar 6oz,5.49,13,71.37,0,1,286,No,Yes
2024-12-29,Kroger,Northeast,Garrett,Caramel 6oz,4.08,12,48.96,1,0,287,Yes,No
2024-12-29,Kroger,Northeast,Garrett,Mix 10oz,8.99,14,125.86,0,1,282,No,Yes
2024-12-29,Kroger,Northeast,Garrett,Caramel 10oz,8.49,9,76.41,0,0,283,No,No
2024-12-29,Kroger,Northeast,Garrett,Cheddar 10oz,8.79,8,70.32,0,0,276,No,No
2024-12-29,Kroger,Northeast,Garrett,Variety 12pk,18.99,5,94.95,0,0,277,No,No
2024-12-29,Kroger,Northeast,Competitor A,Cheddar 6oz,5.49,28,153.72,0,0,634,No,No
2024-12-29,Kroger,Northeast,Competitor A,Caramel 6oz,5.29,35,185.15,0,1,638,No,Yes
2024-12-29,Kroger,Northeast,Competitor A,Mix 10oz,8.99,26,233.74,0,0,614,No,No
2024-12-29,Kroger,Northeast,Competitor A,Caramel 10oz,8.49,23,195.27,0,0,633,No,No
2024-12-29,Kroger,Northeast,Competitor A,Cheddar 10oz,8.79,25,219.75,0,0,643,No,No
2024-12-29,Kroger,Northeast,Competitor A,Variety 12pk,18.99,18,341.82,0,1,658,No,Yes
2024-12-29,Kroger,Northeast,Competitor B,Cheddar 6oz,4.46,14,62.44,1,0,338,Yes,No
2024-12-29,Kroger,Northeast,Competitor B,Caramel 6oz,5.29,10,52.9,0,1,357,No,Yes
2024-12-29,Kroger,Northeast,Competitor B,Mix 10oz,8.23,19,156.37,1,1,349,Yes,Yes
2024-12-29,Kroger,Northeast,Competitor B,Caramel 10oz,8.49,9,76.41,0,0,342,No,No
2024-12-29,Kroger,Northeast,Competitor B,Cheddar 10oz,8.79,10,87.9,0,1,339,No,Yes
2024-12-29,Kroger,Northeast,Competitor B,Variety 12pk,15.48,10,154.8,1,0,352,Yes,No
2024-12-29,Kroger,South,Garrett,Cheddar 6oz,5.49,9,49.41,0,0,290,No,No
2024-12-29,Kroger,South,Garrett,Caramel 6oz,5.29,10,52.9,0,1,290,No,Yes
2024-12-29,Kroger,South,Garrett,Mix 10oz,8.99,10,89.9,0,0,288,No,No
2024-12-29,Kroger,South,Garrett,Caramel 10oz,7.72,11,84.92,1,0,287,Yes,No
2024-12-29,Kroger,South,Garrett,Cheddar 10oz,8.79,9,79.11,0,1,279,No,Yes
2024-12-29,Kroger,South,Garrett,Variety 12pk,18.99,6,113.94,0,0,289,No,No
2024-12-29,Kroger,South,Competitor A,Cheddar 6oz,5.49,23,126.27,0,0,654,No,No
2024-12-29,Kroger,South,Competitor A,Caramel 6oz,5.29,26,137.54,0,0,605,No,No
2024-12-29,Kroger,South,Competitor A,Mix 10oz,8.17,45,367.65,1,0,632,Yes,No
2024-12-29,Kroger,South,Competitor A,Caramel 10oz,8.49,23,195.27,0,1,610,No,Yes
2024-12-29,Kroger,South,Competitor A,Cheddar 10oz,8.79,22,193.38,0,1,610,No,Yes
2024-12-29,Kroger,South,Competitor A,Variety 12pk,18.99,16,303.84,0,0,668,No,No
2024-12-29,Kroger,South,Competitor B,Cheddar 6oz,5.49,10,54.9,0,0,345,No,No
2024-12-29,Kroger,South,Competitor B,Caramel 6oz,4.79,13,62.27,1,0,341,Yes,No
2024-12-29,Kroger,South,Competitor B,Mix 10oz,7.73,14,108.22,1,0,368,Yes,No
2024-12-29,Kroger,South,Competitor B,Caramel 10oz,8.49,10,84.9,0,0,343,No,No
2024-12-29,Kroger,South,Competitor B,Cheddar 10oz,8.79,12,105.48,0,0,354,No,No
2024-12-29,Kroger,South,Competitor B,Variety 12pk,18.99,8,151.92,0,0,358,No,No
2024-12-29,Kroger,West,Garrett,Cheddar 6oz,4.74,16,75.84,1,0,289,Yes,No
2024-12-29,Kroger,West,Garrett,Caramel 6oz,5.29,12,63.48,0,0,291,No,No
2024-12-29,Kroger,West,Garrett,Mix 10oz,8.99,13,116.87,0,1,289,No,Yes
2024-12-29,Kroger,West,Garrett,Caramel 10oz,8.49,9,76.41,0,0,303,No,No
2024-12-29,Kroger,West,Garrett,Cheddar 10oz,8.79,8,70.32,0,0,288,No,No
2024-12-29,Kroger,West,Garrett,Variety 12pk,16.02,7,112.14,1,0,278,Yes,No
2024-12-29,Kroger,West,Competitor A,Cheddar 6oz,5.49,26,142.74,0,0,599,No,No
2024-12-29,Kroger,West,Competitor A,Caramel 6oz,5.29,23,121.67,0,0,627,No,No
2024-12-29,Kroger,West,Competitor A,Mix 10oz,8.99,37,332.63,0,1,624,No,Yes
2024-12-29,Kroger,West,Competitor A,Caramel 10oz,8.49,24,203.76,0,1,644,No,Yes
2024-12-29,Kroger,West,Competitor A,Cheddar 10oz,8.79,24,210.96,0,0,625,No,No
2024-12-29,Kroger,West,Competitor A,Variety 12pk,18.99,15,284.85,0,0,622,No,No
2024-12-29,Kroger,West,Competitor B,Cheddar 6oz,5.49,11,60.39,0,0,334,No,No
2024-12-29,Kroger,West,Competitor B,Caramel 6oz,5.29,10,52.9,0,0,350,No,No
2024-12-29,Kroger,West,Competitor B,Mix 10oz,8.99,13,116.87,0,0,349,No,No
2024-12-29,Kroger,West,Competitor B,Caramel 10oz,8.49,10,84.9,0,0,347,No,No
2024-12-29,Kroger,West,Competitor B,Cheddar 10oz,8.79,10,87.9,0,0,371,No,No
2024-12-29,Kroger,West,Competitor B,Variety 12pk,15.74,8,125.92,1,0,344,Yes,No
2024-12-29,Walgreens,Midwest,Garrett,Cheddar 6oz,5.49,6,32.94,0,0,216,No,No
2024-12-29,Walgreens,Midwest,Garrett,Caramel 6oz,5.29,7,37.03,0,0,218,No,No
2024-12-29,Walgreens,Midwest,Garrett,Mix 10oz,8.99,8,71.92,0,0,221,No,No
2024-12-29,Walgreens,Midwest,Garrett,Caramel 10oz,8.49,6,50.94,0,0,203,No,No
2024-12-29,Walgreens,Midwest,Garrett,Cheddar 10oz,7.32,7,51.24,1,0,202,Yes,No
2024-12-29,Walgreens,Midwest,Garrett,Variety 12pk,15.44,6,92.64,1,0,214,Yes,No
2024-12-29,Walgreens,Midwest,Competitor A,Cheddar 6oz,5.49,19,104.31,0,1,440,No,Yes
2024-12-29,Walgreens,Midwest,Competitor A,Caramel 6oz,5.29,12,63.48,0,0,420,No,No
2024-12-29,Walgreens,Midwest,Competitor A,Mix 10oz,8.99,13,116.87,0,0,456,No,No
2024-12-29,Walgreens,Midwest,Competitor A,Caramel 10oz,6.97,21,146.37,1,0,439,Yes,No
2024-12-29,Walgreens,Midwest,Competitor A,Cheddar 10oz,8.79,15,131.85,0,0,426,No,No
2024-12-29,Walgreens,Midwest,Competitor A,Variety 12pk,18.99,9,170.91,0,0,435,No,No
2024-12-29,Walgreens,Midwest,Competitor B,Cheddar 6oz,4.97,10,49.7,1,0,269,Yes,No
2024-12-29,Walgreens,Midwest,Competitor B,Caramel 6oz,5.29,6,31.74,0,0,267,No,No
2024-12-29,Walgreens,Midwest,Competitor B,Mix 10oz,8.99,8,71.92,0,0,264,No,No
2024-12-29,Walgreens,Midwest,Competitor B,Caramel 10oz,7.15,7,50.05,1,0,264,Yes,No
2024-12-29,Walgreens,Midwest,Competitor B,Cheddar 10oz,8.79,6,52.74,0,0,280,No,No
2024-12-29,Walgreens,Midwest,Competitor B,Variety 12pk,18.99,3,56.97,0,0,279,No,No
2024-12-29,Walgreens,Northeast,Garrett,Cheddar 6oz,5.49,5,27.45,0,0,211,No,No
2024-12-29,Walgreens,Northeast,Garrett,Caramel 6oz,5.29,5,26.45,0,0,211,No,No
2024-12-29,Walgreens,Northeast,Garrett,Mix 10oz,8.99,9,80.91,0,0,220,No,No
2024-12-29,Walgreens,Northeast,Garrett,Caramel 10oz,8.49,6,50.94,0,1,225,No,Yes
2024-12-29,Walgreens,Northeast,Garrett,Cheddar 10oz,8.79,5,43.95,0,0,220,No,No
2024-12-29,Walgreens,Northeast,Garrett,Variety 12pk,18.99,4,75.96,0,0,222,No,No
2024-12-29,Walgreens,Northeast,Competitor A,Cheddar 6oz,5.49,14,76.86,0,0,410,No,No
2024-12-29,Walgreens,Northeast,Competitor A,Caramel 6oz,4.36,13,56.68,1,0,437,Yes,No
2024-12-29,Walgreens,Northeast,Competitor A,Mix 10oz,8.99,14,125.86,0,0,422,No,No
2024-12-29,Walgreens,Northeast,Competitor A,Caramel 10oz,8.49,10,84.9,0,0,462,No,No
2024-12-29,Walgreens,Northeast,Competitor A,Cheddar 10oz,8.79,11,96.69,0,0,447,No,No
2024-12-29,Walgreens,Northeast,Competitor A,Variety 12pk,15.15,12,181.8,1,0,461,Yes,No
2024-12-29,Walgreens,Northeast,Competitor B,Cheddar 6oz,5.49,7,38.43,0,0,278,No,No
2024-12-29,Walgreens,Northeast,Competitor B,Caramel 6oz,5.29,6,31.74,0,0,267,No,No
2024-12-29,Walgreens,Northeast,Competitor B,Mix 10oz,8.99,7,62.93,0,0,267,No,No
2024-12-29,Walgreens,Northeast,Competitor B,Caramel 10oz,6.39,8,51.12,1,0,269,Yes,No
2024-12-29,Walgreens,Northeast,Competitor B,Cheddar 10oz,8.79,6,52.74,0,1,274,No,Yes
2024-12-29,Walgreens,Northeast,Competitor B,Variety 12pk,18.99,3,56.97,0,0,281,No,No
2024-12-29,Walgreens,South,Garrett,Cheddar 6oz,4.69,6,28.14,1,0,208,Yes,No
2024-12-29,Walgreens,South,Garrett,Caramel 6oz,5.29,5,26.45,0,0,225,No,No
2024-12-29,Walgreens,South,Garrett,Mix 10oz,7.32,5,36.6,1,0,212,Yes,No
2024-12-29,Walgreens,South,Garrett,Caramel 10oz,8.49,3,25.47,0,0,208,No,No
2024-12-29,Walgreens,South,Garrett,Cheddar 10oz,8.79,4,35.16,0,0,220,No,No
2024-12-29,Walgreens,South,Garrett,Variety 12pk,18.99,4,75.96,0,0,216,No,No
2024-12-29,Walgreens,South,Competitor A,Cheddar 6oz,4.25,16,68.0,1,0,449,Yes,No
2024-12-29,Walgreens,South,Competitor A,Caramel 6oz,5.29,14,74.06,0,1,440,No,Yes
2024-12-29,Walgreens,South,Competitor A,Mix 10oz,8.99,10,89.9,0,0,426,No,No
2024-12-29,Walgreens,South,Competitor A,Caramel 10oz,8.49,10,84.9,0,0,426,No,No
2024-12-29,Walgreens,South,Competitor A,Cheddar 10oz,8.79,12,105.48,0,0,421,No,No
2024-12-29,Walgreens,South,Competitor A,Variety 12pk,18.99,8,151.92,0,0,443,No,No
2024-12-29,Walgreens,South,Competitor B,Cheddar 6oz,5.49,7,38.43,0,0,282,No,No
2024-12-29,Walgreens,South,Competitor B,Caramel 6oz,4.23,7,29.61,1,0,278,Yes,No
2024-12-29,Walgreens,South,Competitor B,Mix 10oz,7.49,8,59.92,1,0,276,Yes,No
2024-12-29,Walgreens,South,Competitor B,Caramel 10oz,8.49,4,33.96,0,0,279,No,No
2024-12-29,Walgreens,South,Competitor B,Cheddar 10oz,8.79,4,35.16,0,0,260,No,No
2024-12-29,Walgreens,South,Competitor B,Variety 12pk,16.91,4,67.64,1,0,271,Yes,No
2024-12-29,Walgreens,West,Garrett,Cheddar 6oz,5.49,5,27.45,0,0,216,No,No
2024-12-29,Walgreens,West,Garrett,Caramel 6oz,5.29,5,26.45,0,0,220,No,No
2024-12-29,Walgreens,West,Garrett,Mix 10oz,8.99,7,62.93,0,0,222,No,No
2024-12-29,Walgreens,West,Garrett,Caramel 10oz,8.49,4,33.96,0,0,220,No,No
2024-12-29,Walgreens,West,Garrett,Cheddar 10oz,8.79,4,35.16,0,0,215,No,No
2024-12-29,Walgreens,West,Garrett,Variety 12pk,18.99,2,37.98,0,0,219,No,No
2024-12-29,Walgreens,West,Competitor A,Cheddar 6oz,5.49,11,60.39,0,0,429,No,No
2024-12-29,Walgreens,West,Competitor A,Caramel 6oz,5.29,13,68.77,0,0,432,No,No
2024-12-29,Walgreens,West,Competitor A,Mix 10oz,8.99,15,134.85,0,0,453,No,No
2024-12-29,Walgreens,West,Competitor A,Caramel 10oz,8.49,11,93.39,0,0,430,No,No
2024-12-29,Walgreens,West,Competitor A,Cheddar 10oz,6.91,17,117.47,1,0,432,Yes,No
2024-12-29,Walgreens,West,Competitor A,Variety 12pk,16.87,11,185.57,1,0,428,Yes,No
2024-12-29,Walgreens,West,Competitor B,Cheddar 6oz,5.49,7,38.43,0,0,263,No,No
2024-12-29,Walgreens,West,Competitor B,Caramel 6oz,5.29,6,31.74,0,0,264,No,No
2024-12-29,Walgreens,West,Competitor B,Mix 10oz,8.99,8,71.92,0,0,268,No,No
2024-12-29,Walgreens,West,Competitor B,Caramel 10oz,8.49,5,42.45,0,0,272,No,No
2024-12-29,Walgreens,West,Competitor B,Cheddar 10oz,8.79,6,52.74,0,0,268,No,No
2024-12-29,Walgreens,West,Competitor B,Variety 12pk,18.99,4,75.96,0,0,277,No,No
2024-12-29,Costco,Midwest,Garrett,Cheddar 6oz,4.73,10,47.3,1,0,126,Yes,No
2024-12-29,Costco,Midwest,Garrett,Caramel 6oz,5.29,5,26.45,0,1,127,No,Yes
2024-12-29,Costco,Midwest,Garrett,Mix 10oz,8.99,7,62.93,0,0,126,No,No
